Id,Balance
1165,31.07
1166,18.990000000000002
1167,14.389999999999997
1168,35.19
1169,37.84
1170,11.240000000000002
1171,2.41
1172,5.310000000000002
1173,32.50000000000001
1174,29.37999999999999
1175,2.419999999999998
1176,30.900000000000002
1177,16.610000000000007
1178,32.75
1179,15.82
1180,12.650000000000006
1181,13.43
1182,34.93
1183,62.489999999999995
1184,15.339999999999998
1185,3.629999999999999
1186,19.330000000000002
1187,22.740000000000002
1188,25.060000000000002
1189,20.819999999999997
1190,20.200000000000003
1191,27.959999999999997
1192,23.33
1193,4.190000000000001
1194,20.17
1195,9.309999999999999
1196,3.41
1197,27.970000000000002
1198,33.010000000000005
1199,27.850000000000005
1200,24.88
1201,35.06999999999999
1202,20.05
1203,2.9899999999999984
1204,5.48
1205,14.16
1206,31.880000000000003
1207,29.759999999999998
1208,16.669999999999998
1209,11.119999999999997
1210,11.82
1211,14.780000000000001
1212,33.49999999999999
1213,10.840000000000003
1214,6.1
1215,53.66
1216,2.730000000000004
1217,14.81
1218,20.889999999999997
1219,27.849999999999998
1220,37.53
1221,8.25
1222,13.619999999999997
1223,27.720000000000006
1224,16.45
1225,13.179999999999998
1226,37.1
1227,10.009999999999998
1228,15.570000000000002
1229,2.3400000000000034
1230,27.560000000000002
1231,25.119999999999997
1232,20.75
1233,45.43
1234,7.079999999999998
1235,7.52
1236,5.84
1237,9.819999999999997
1238,46.22
1239,15.840000000000003
1240,20.639999999999997
1241,26.93
1242,13.840000000000002
1243,15.649999999999999
1244,7.550000000000001
1245,1.8900000000000006
1246,1.8499999999999943
1247,0.6899999999999977
1248,3.6099999999999994
1249,59.0
1250,20.690000000000005
1251,23.890000000000004
1252,29.360000000000007
1253,17.060000000000002
1254,27.639999999999993
1255,26.59
1256,32.23
1257,20.83
1258,11.64
1259,35.51
1260,4.160000000000004
1261,9.440000000000001
1262,10.470000000000006
1263,1.6099999999999994
1264,16.430000000000007
1265,27.659999999999997
1266,41.97
1267,38.37
1268,25.6
1269,20.6
1270,28.939999999999998
1271,14.240000000000002
1272,16.91
1273,35.589999999999996
1274,49.279999999999994
1275,1.370000000000001
1276,1.2800000000000011
1277,29.08
1278,35.66
1279,3.0500000000000007
1280,5.449999999999999
1281,5.510000000000005
1282,6.339999999999996
1283,50.93
1284,4.049999999999997
1285,3.9299999999999997
1286,53.58000000000001
1287,10.089999999999996
1288,25.999999999999996
1289,48.5
1290,18.43
1291,4.130000000000003
1292,1.9000000000000021
1293,41.07
1294,16.259999999999998
1295,4.059999999999999
1296,47.67
1297,34.09
1298,1.6999999999999993
1299,19.18
1300,16.040000000000003
1301,7.150000000000002
1302,10.54
1303,21.700000000000003
1304,28.88
1305,16.669999999999998
1306,44.21999999999999
1307,38.61
1308,12.67
1309,8.689999999999998
1310,22.17
1311,26.880000000000003
1312,27.759999999999998
1313,21.759999999999998
1314,7.110000000000001
1315,5.890000000000001
1316,9.620000000000001
1317,23.83
1318,21.339999999999996
1319,16.830000000000002
1320,36.11
1321,18.040000000000003
1322,11.440000000000001
1323,37.589999999999996
1324,11.109999999999996
1325,20.580000000000002
1326,3.0899999999999963
1327,13.229999999999999
1328,55.24
1329,2.2699999999999996
1330,11.44
1331,11.269999999999996
1332,13.020000000000003
1333,3.6199999999999974
1334,20.58
1335,35.49999999999999
1336,2.240000000000002
1337,46.05
1338,27.24
1339,5.199999999999999
1340,42.550000000000004
1341,4.25
1342,15.11
1343,21.0
1344,14.18
1345,44.85
1346,3.6300000000000026
1347,9.059999999999999
1348,42.19
1349,5.689999999999998
1350,25.99
1351,43.0
1352,12.840000000000002
1353,34.72
1354,33.06
1355,10.13
1356,13.899999999999999
1357,26.0
1358,16.17
1359,21.57
1360,25.66
1361,21.799999999999997
1362,15.37
1363,2.8800000000000026
1364,24.499999999999996
1365,10.07
1366,25.26
1367,8.36
1368,4.509999999999998
1369,20.839999999999996
1370,6.020000000000003
1371,27.07
1372,19.22
1373,29.910000000000004
1374,49.05
1375,23.09
1376,18.29
1377,18.970000000000002
1378,1.5700000000000003
1379,35.45
1380,14.439999999999998
1381,23.04
1382,15.659999999999997
1383,8.750000000000002
1384,49.18
1385,15.580000000000002
1386,5.810000000000002
1387,1.3499999999999943
1388,34.78
1389,6.960000000000001
1390,7.029999999999999
1391,18.620000000000005
1392,15.129999999999999
1393,66.53
1394,2.9699999999999918
1395,23.869999999999997
1396,34.38
1397,17.21
1398,11.780000000000001
1399,14.47
1400,32.989999999999995
1401,26.83
1402,31.380000000000003
1403,19.17
1404,3.030000000000001
1405,22.06
1406,32.91
1407,5.34
1408,2.740000000000002
1409,30.08
1410,9.760000000000005
1411,24.67
1412,29.439999999999998
1413,17.58
1414,44.129999999999995
1415,3.3599999999999994
1416,5.82
1417,3.710000000000001
1418,17.359999999999996
1419,28.98
1420,14.179999999999996
1421,37.370000000000005
1422,2.4100000000000037
1423,3.8200000000000003
1424,61.440000000000005
1425,21.169999999999998
1426,22.98
1427,28.460000000000004
1428,16.82
1429,0.9399999999999977
1430,16.939999999999998
1431,4.759999999999998
1432,5.120000000000001
1433,45.80000000000001
1434,35.309999999999995
1435,11.519999999999996
1436,5.970000000000002
1437,50.67
1438,30.349999999999994
1439,2.629999999999999
1440,20.15
1441,10.550000000000004
1442,22.490000000000002
1443,36.75
1444,18.11
1445,14.809999999999999
1446,0.7300000000000004
1447,24.570000000000004
1448,14.0
1449,1.7499999999999964
1450,12.549999999999997
1451,35.919999999999995
1452,53.61
1453,16.220000000000002
1454,26.11
1455,13.729999999999997
1456,20.43
1457,37.66
1458,18.12
1459,6.02
1460,18.46
1461,8.420000000000002
1462,19.85
1463,30.189999999999998
1464,2.0700000000000003
1465,28.33
1466,16.62
1467,10.3
1468,45.010000000000005
1469,34.35000000000001
1470,17.89
1471,7.550000000000001
1472,15.169999999999998
1473,21.81
1474,21.57
1475,30.679999999999996
1476,7.370000000000001
1477,27.810000000000002
1478,6.729999999999997
1479,3.0900000000000034
1480,26.340000000000003
1481,26.29
1482,32.81
1483,6.52
1484,33.1
1485,9.04
1486,4.219999999999999
1487,5.419999999999995
1488,36.22
1489,21.010000000000005
1490,15.600000000000001
1491,8.719999999999999
1492,23.82
1493,64.44
1494,5.919999999999998
1495,13.14
1496,10.260000000000002
1497,2.5
1498,9.120000000000005
1499,62.25
1500,55.33
